Country,happiness_score,gdp_per_capita,family,health,freedom,generosity,government_trust,dystopia_residual,continent,Year_x,social_support,cpi_score,Overall rank,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year_y,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Pakistan,5.132,0.68816,0.26135,0.40306,0.14622,0.31185,0.1388,3.18286,Asia,2019,0.0,32,67,Pakistan,5.653,0.677,0.886,0.535,0.313,0.22,0.098,2019.0,65.655,,0.3075,21.05158136,0.6443002815000001,0.0220577525,0.066838513,0.0,0.0,0.0490306735,3.3986638315,52.19130572500001,3.1790448700000002,0.033981975,1.28962117,3.770500833,9.0127026975,3.3255149705,3.1510167995,1.1334261749999999,0.6134398995,0.07144158349999999,0.29349999849999997,0.0,0.0,0.0,0.0021423445,0.0,0.0,0.0,0.0443581545,0.714644109,0.0,0.0,0.6197221660000001,0.037474498999999994,0.0,0.0,0.0,0.0,41.741625244999994,0.1442467335,0.0141615475,46.68650842,29.77933081,19.308660155,7.426920776,4.4257936915,0.0,0.0,0.0,3.7021758955,8.59058908,3.9327704335,2.0222050515,2.6393232964999997,2.213252715,0.534645034,4.843767735,0.1645298735,0.6049975425,9.004567995,2.0045532225,0.5956044285,1.766646858,1.7797241785,0.157276497,0.706168685,1.363409609,2.1503747255,1.139589127,1.2653427879999999,0.2266182955,0.47437440200000003,2.5408764715,0.494722819,2.6269780015,31.926180465,5.7197246360000005,0.0,0.0,0.0,1.260079428,0.41446246900000006,0.0,0.0015976394999999998,0.0,0.0,0.0,7.607827379,3.072562857,2.4366040115,0.20572836700000002,0.0,0.0,0.945251779,0.0,13.008328079999998,11.458729272500001,120.3599282,70.71620123,1.158758744,8.2502986835,43.483927595,10.375247325,2.72509881,27.417559609999998,1.2359629460000001,0.13474423800000002,3.3783142855,0.42574426649999997,0.6865281295,1.5486693965,28.39813452,0.0,0.1494340815,5.414553344,0.0,0.414030179,0.06598820050000001,0.6939479395,0.0,0.0,0.0,0.8717624785,1.8235017405,0.10231551650000001,0.3135677055,5.836333977000001,0.31422214049999997,4.7698674795,0.0,1.2206970044999998,14.08512872,1.6821393470000001,4.3210668625,2.1525005475,2.6880159409999997,1.9741380425,0.1121016365,13.504856265,9.665378962,6.4624428555,0.2984248195
Lebanon,5.129,1.12268,0.64184,0.76171,0.26228,0.23693,0.03061,2.07339,Asia,2019,0.0,28,91,Lebanon,5.197,0.987,1.224,0.815,0.216,0.166,0.027,2019.0,76.59,,1.5350000000000001,0.035238414999999995,0.0024689645000000003,6.4454e-05,0.000195606,0.0,0.0,0.000139443,0.025500000999999998,0.040457385,0.007753423,8.4542e-05,0.00608558,0.011585224500000001,0.017623485,0.0078090645,0.0113635355,0.0612804255,0.0019183490000000002,0.001217006,0.0,0.0,0.0,0.001148825,0.0001559675,0.0,0.0,0.0,0.003345846,1.5149999999999999e-05,0.0,0.0,0.0001563455,5.3200000000000006e-05,0.0,0.0,0.0,0.0,0.465712671,9.85785e-05,2.015e-06,0.0951738655,0.033639132,0.0156295185,0.0268339565,0.005563367,0.0,0.0,0.0,0.001494089,0.0809038625,0.026174590999999997,0.23968747899999998,0.4206940695,0.10874629699999999,0.136257505,0.749242594,0.0267027705,0.121497619,0.493269548,0.0672869805,0.0495075445,0.112037686,0.221081843,0.011335273,0.060818157,0.3519652795,0.1468533095,0.0496602945,0.091156925,0.028523468000000003,0.044868635,0.217979117,0.0599547795,0.1669046585,0.46696968250000004,0.0724825115,0.0,0.0,0.0,0.0089952365,0.14026171199999998,0.0,1.584e-05,0.0,0.0,0.0,0.606665998,0.1130059775,0.024518438,0.008144171,0.0,0.0,0.020451997,0.0,0.023610212,0.7129902945,6.664003202,0.8974246035,0.0764009745,0.3975254715,0.444532006,0.148895082,0.057075146,0.331483985,0.0055159535,0.002499126,0.030099023500000002,0.004057395,0.028677885,0.019389523999999998,0.6214514195,0.0,0.0002883685,0.013555320000000001,0.0,6.70575e-05,0.009486109999999999,0.0025554635,0.0,0.0,0.0,0.0213381345,0.0073717669999999996,0.00017045500000000002,0.0059001825,0.0682150645,0.003623688,0.063516592,0.0,0.007845757,0.563675345,0.0193512965,0.0738434865,0.049370126,0.030778431000000002,0.042104339,0.0020072275,0.0839435685,0.0950327775,0.1422978765,0.012623243
Portugal,5.123,1.27607,0.94367,0.79363,0.44727,0.11691,0.01521,1.53015,Europe,2019,0.0,62,66,Portugal,5.693,1.221,1.431,0.999,0.508,0.047,0.025,2019.0,81.48,,12.55,0.10646528450000001,0.0015323795,0.0,0.0,0.0,0.0,0.0028690525,0.159815374,0.115310466,4.77e-05,2.495e-07,0.0001410275,0.0,0.021325854999999998,0.000636298,0.002850243,0.0129996235,0.043410616,0.00038206449999999995,0.0,0.0,0.0,0.0,0.000580227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001678025,3.42571462,0.007372089,0.001242623,0.0393972275,0.0118973525,0.0055996375,0.01625509,0.039325443,0.0,0.0,0.0753669085,0.020293628,0.4560090635,0.3113548255,1.2660382645000001,2.1947467665000002,0.6352066485,0.834590351,2.203022296,0.141451871,0.120284701,0.9984703935,0.1644031595,0.2029554685,0.1986645985,1.0619144,0.011832378,0.2602425305,0.5852847435,0.4784384225,0.18119068100000002,0.1829813485,0.050254823,0.0266076835,0.46170236600000003,0.3154450305,0.5077073599999999,1.80067205,0.7733489855,0.0,0.0055930960000000005,0.024557822,0.0555446645,0.064195075,0.0,0.0,0.0,0.0,0.004640898,3.5954904579999996,0.5696990665,0.207557084,0.0281100145,0.0,0.0,0.3951941385,0.004545125,0.0843953465,0.9399182065,6.438965369,6.1697124475,0.45438172349999995,2.227426996,2.142992729,0.073206938,0.1142753985,0.5628204815,0.0104072655,0.0054070014999999996,0.195655899,0.1174773305,0.247561911,0.1724392435,1.401660631,0.041210274,2.12e-06,0.8643099830000001,0.0,0.0,0.101181992,0.049458908499999996,0.014332852,0.0015751015000000001,0.023252293,0.162012143,0.003729873,2.5109999999999998e-06,0.0228099045,0.033046832,0.012455194,0.026155409999999997,0.001464936,0.001361307,0.419089657,0.0146556145,0.5163346795,0.054139445499999994,0.039656580500000004,0.022719088,0.0,0.968508264,0.585962359,0.048196051499999996,0.000521187
Tunisia,5.045,0.97724,0.43165,0.59577,0.23553,0.03936,0.0817,2.68413,Africa,2019,0.0,43,124,Tunisia,4.461,0.921,1.0,0.815,0.167,0.059,0.055,2019.0,77.035,,2.07,0.0681865665,0.0088911505,0.0001445415,0.00043787499999999995,0.0,0.0,0.000317735,0.1305,0.09204079100000001,0.0200390835,9.010950000000001e-05,0.0,0.012774331,0.042901892,0.0188131105,0.0051226435,0.0348466145,0.00059915,0.000556842,0.0,0.0,0.0,0.0039558225,0.0017325180000000002,0.0,0.0,0.0,0.0102406975,0.0,0.0,0.0,0.00038225250000000003,0.000253525,0.0,0.0,0.0,0.0,0.9560592505,0.000300201,5.46e-06,0.4618862855,0.21791864249999998,0.054270819,0.168322589,0.0117941305,0.0,0.0,0.0,0.0033160405,0.1160104925,0.054478071,0.291340816,0.485729764,0.1798684395,0.180470598,0.9245719995,0.023225562,0.08367364699999999,0.3904995735,0.100748191,0.023023058,0.0961176515,0.2084581985,0.005037836,0.09872338350000001,0.32693517,0.1615853665,0.11400230850000001,0.181509044,0.036316390500000004,0.048334878,0.195937056,0.0639699795,0.192629184,0.8863543655,0.142686904,0.0,0.0,0.0,0.015459709,0.11771355850000001,0.0,2.3735e-05,0.0,0.0,0.0,1.2536774524999998,0.23448276899999998,0.050556068499999995,0.0167259365,0.0,0.0,0.030306365000000002,0.0,0.061626876,1.411939308,10.32902382,4.254722609,0.1490182645,0.7466327085,0.87675408,0.332658122,0.1184168015,0.656544082,0.012327078500000001,0.004825187999999999,0.07248024450000001,0.007830943,0.0656240135,0.037378562500000004,1.2870461149999999,0.0,0.000624133,0.028332783,0.0,0.0001582735,0.020403715500000003,0.0045682495,0.0,0.0,0.0,0.0331098035,0.024957032499999997,0.000757417,0.028921555,0.19732209950000001,0.029003233999999996,0.20923334700000001,0.0,0.010470477,0.964235078,0.0404674435,0.22230658050000002,0.101111227,0.0608633905,0.3510604955,0.0,0.185954304,0.1914412615,0.204772649,0.012446293
Greece,5.033,1.24886,0.75473,0.80029,0.05822,0.0,0.04127,2.12944,Europe,2019,0.0,48,82,Greece,5.287,1.181,1.156,0.999,0.067,0.0,0.034,2019.0,81.10499999999999,,10.66,0.0332452845,0.000521735,0.0,0.0,0.0,0.0,0.001223401,0.0236108815,0.0474495255,1.795e-05,1.0129999999999999e-07,0.0001454645,0.0008779314999999999,0.016648365499999998,0.0003198065,0.29165813900000004,0.0279589815,0.019238954,0.0010107955,0.0,0.0,0.0,0.0,0.001819661,0.0,0.0,0.0,0.0,2.8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1411525475,0.0039590315,1.9349999999999998e-08,0.063594504,0.0084279045,0.00177766,0.002593528,0.0004162205,0.0,0.0,0.023411427000000002,0.007289173500000001,0.2200863125,0.122793544,0.7676910415,1.631803713,0.782758743,0.9521023585,3.677730215,0.134127409,0.0849558025,1.2601585255,0.121659697,0.1862516115,0.2786006615,1.0115876055,0.0104880825,0.37353191249999995,0.7753351030000001,0.63215459,0.101883584,0.212533218,0.0442470485,0.0455196935,0.314547029,0.2741514615,0.676968526,0.6327561705,0.2629709025,0.0,0.001248793,0.013747078,0.025221004999999998,0.09661317850000001,0.0,0.0,0.0,0.0,0.002547581,1.969807205,1.32291661,0.12456313100000001,0.0675804785,0.0,0.0,0.6062066855,0.000373265,0.050014271,1.4611622419999999,10.562180049999998,7.03873585,0.36245297600000004,1.6612396915,2.763088267,0.013730893000000001,0.30532751199999997,0.4046330655,0.0047370885,0.0031569115,0.2257376365,0.034071642,0.263199868,0.1341343525,2.379260946,0.0,3.7100000000000003e-07,0.6368599635,0.0,0.0,0.028130565500000003,0.0333711905,0.0,0.0003336995,0.002440564,0.11242822799999999,0.004137096,2.035e-05,0.029885884,0.024782197,0.0039552714999999995,0.0242719005,0.0007993685,0.0029765205,0.435144706,0.0097092495,0.6225194835,0.0731817995,0.217662772,0.0511739825,0.0,0.7266640785,0.2663251135,0.051978092,0.0005473965000000001
Tajikistan,4.996,0.48835,0.75602,0.53119,0.43408,0.25998,0.13509,2.39106,Asia,2019,0.0,25,74,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.23,0.144,2019.0,69.565,,0.875,0.36631751,0.0101553805,0.000670514,0.0025242895,0.0,0.0,0.0013992695,0.145992805,0.367001867,0.145036603,0.0003532835,1.17e-05,0.010027386999999999,0.169993322,0.013700385999999998,0.011899693,0.020134645,0.0039659825,0.0040615665,0.0,0.0,0.0,0.0,0.00191549,0.0,0.0,0.0,0.01585558,5.255e-05,0.0,0.0,0.001673828,0.0002479555,0.0,0.0,0.0,0.0,1.5603076165,0.027539642,1.3899999999999999e-05,0.781226387,0.6354043615,0.260844711,0.246514839,0.001283053,0.0,0.0,0.0,0.018058449,0.053716555,0.271387581,0.376767623,0.10085071649999999,0.1181063645,0.0485429475,0.1527169715,0.006637596,0.011583844,0.1075801785,0.0571252235,0.055447395,0.029693475,0.016376067,0.005613593,0.0329678175,0.0256452105,0.10485003749999999,0.0072473755,0.0152872675,0.0017452425,0.0229593295,0.0845240015,0.003529605,0.052866384,0.8083047165,0.101807911,0.0,0.0,0.0,0.063481957,0.0106641265,0.0,9.31795e-05,0.0,0.0,0.0,0.2588402665,0.1270746415,0.2132106695,0.003560459,0.0,0.0,0.014230261999999999,0.0,0.1110132445,0.8602956655,7.179540916500001,3.084896053,0.039205572,0.277856641,0.5886785944999999,0.1378381575,0.0806182725,1.031130157,0.0087732725,0.003683891,0.0920295435,0.009438896,0.0192321585,0.0176209675,0.20421257850000002,0.0,0.006286343,0.2279722945,0.0,0.002206262,0.004582449,0.013788460999999998,0.0,0.0,0.0,0.010749601,0.017213859999999997,0.00036896849999999996,0.0054346845,0.331244279,0.0069167840000000005,0.1807971405,0.0,0.0251406935,0.7303999944999999,0.0193175875,0.184853799,0.15892918,0.2899454465,0.017338482500000002,0.0,0.14375128799999998,0.19940750599999998,0.08484710349999999,0.00052807
Mongolia,4.907,0.98853,1.08983,0.55469,0.35972,0.34539,0.03285,1.53586,Asia,2019,0.0,35,83,Mongolia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,2019.0,68.29,,5.9750000000000005,0.163689281,0.017158129,0.000168326,0.000538273,0.0,0.0,0.0003354465,0.0105,0.0331643295,0.007436544,4.57e-05,7.329999999999999e-06,0.0008332635000000001,0.010659816,0.020214676,0.0013098585,0.0052313385,0.000252557,0.000140991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.750000000000001e-06,0.0001098775,0.0,0.0,0.0,6.68e-06,3.5499999999999996e-05,0.0,0.0,0.0,0.0,0.204775998,0.0006647140000000001,8.84e-06,0.10190226299999999,0.08009547149999999,0.0337934465,0.007239102,0.000171022,0.0,0.0,0.0,0.0072034,0.030680633,0.18278837,0.3087476545,0.0467359895,0.9170676495000001,0.047239598,0.2055817295,0.0041817185,0.002093232,0.030470506,0.077643566,0.0036696205,0.022620137,0.0090073545,0.0036225615,0.021204748,0.009467162,0.028702896999999998,0.0062913915,0.011773927,0.005791945,0.0026028880000000003,0.0178569475,0.0010570789999999998,0.014832177,0.072472337,0.034678793,0.0,0.0,0.0,0.29124513750000003,0.016272674,0.0,3.8615e-05,0.0,0.0,0.0,0.121504682,0.027542294000000002,0.0401625755,0.001436618,0.0,0.0,0.014422333499999999,0.0,0.0643130265,0.0992735995,2.600778601,2.2004815235,0.1313053455,0.0882549645,0.16351012650000002,0.0562384135,0.096151355,0.861336213,0.012686212499999999,0.0055005145,0.049178825999999995,0.006293429,0.022071814500000002,0.053772226500000006,0.20412696200000002,0.0,0.0005016375,0.038400896000000004,0.0,0.0030706995,0.0091104755,0.004208478,0.0,0.0,0.0,0.0077581329999999995,0.0031776165,2.8049999999999997e-05,0.0027610359999999997,0.069529688,0.0065684365,0.0491069115,0.0,0.0019034625,0.3393185085,0.044528873499999996,0.12194696000000001,0.047104359000000005,0.0756828665,0.0406220905,0.0057078154999999995,0.22105602700000002,0.288414245,0.098383573,0.000171481
Nigeria,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2.88586,Africa,2019,0.0,26,85,Nigeria,5.265,0.696,1.111,0.245,0.426,0.215,0.041,2019.0,62.65,,6.165,63.667687985,2.7246401565,0.006768454,0.018087988,0.0,0.0,0.016418060999999998,22.061832615,72.362035675,11.64096235,1.899790118,14.71934392,4.1773685305,21.82562387,0.4683206055,0.37917205400000004,0.744133928,0.1518567375,0.0353341305,50.48148886,0.0,0.0,0.7539264210000001,0.0114657695,0.0,0.0,0.16184223749999999,0.0580586845,0.000848826,0.0,0.6696657815,3.646932829,0.3425299985,0.0,0.0,0.0,0.0,103.64043229,0.1293601595,0.001520396,47.979430175000005,50.093044434999996,17.61769141,3.6850185545,2.948056742,0.0,0.0,0.0,0.2644052965,1.119245252,0.2801131675,1.064362599,2.0759781655,2.6443940594999997,0.987407949,0.6476053315,0.1860672365,0.7805194049999999,5.9421297420000005,5.28692916,0.3394565845,1.0662575755,2.9572038,0.0130331955,0.3487495645,0.33489618050000003,0.986753043,0.0750145305,0.48484351249999996,0.108328752,0.342410042,1.89928965,0.35907148,1.1283956085,11.248301695,7.899337082500001,0.0,0.0,0.0,0.515653269,3.1365025975,0.0,0.000795502,0.0,0.0,0.0,3.3927543795,1.236557383,2.500576544,0.0895394755,0.0,0.0,0.930735706,0.0,0.9728087805000001,5.3458803995,30.686805835,28.871824625000002,2.4131909355000003,5.023148433999999,6.284256401,4.095903717,2.922922058,19.162844739999997,0.3800480385,0.34204185350000005,5.192497428999999,0.258491197,1.1825341594999998,1.6777839820000002,9.0945549925,0.0,0.0154636845,1.7957141765000002,0.0,0.022734,0.7341508895,0.082357335,0.0,0.0,0.0,0.308728055,7.935133348999999,0.1090193995,0.8867966085000001,5.541825385,1.108281662,9.267108974500001,0.0,2.018650547,20.84661378,3.285125645,3.764086763,3.56576408,3.2921738840000003,2.774446001,0.0,11.347976505,3.509279892,9.203714165,1.6223908710000001
Honduras,4.871,0.69429,0.75596,0.58383,0.26755,0.2044,0.06906,2.29551,South America,2019,0.0,26,59,Honduras,5.86,0.642,1.236,0.828,0.507,0.246,0.078,2019.0,71.91499999999999,,3.955,0.22629930550000002,0.0091392245,0.000468719,0.0014497045,0.0,0.0,0.001284305,0.39693593650000003,0.4612510525,0.028872553500000002,0.0001018175,0.0,0.012915925,0.045820008499999995,0.03931064,0.004738838,0.002487978,0.0016085664999999998,0.0002730815,7.4e-05,0.0,0.013409586000000001,0.0,0.00037660199999999997,0.0,0.0,0.0020439160000000002,3.475e-05,0.060111675499999996,0.0,0.0,0.00035727,0.0008523000000000001,0.0,0.0,0.0,0.0,0.6677352105000001,0.004535849,7.925e-06,0.3774155425,0.155134672,0.108021385,0.0924935195,0.090713904,0.0,0.0,0.0,0.009291224,0.0493582115,0.040533994500000003,0.321321183,0.176769426,0.18783425599999998,0.162616814,0.184602777,0.0109815675,0.0229396055,0.2390002195,0.2463747425,0.0114671685,0.0487500585,0.1890144695,0.007750424,0.048636937,0.040872135500000004,0.17088074250000002,0.067710744,0.0733232615,0.038581142,0.0272565695,0.1241192525,0.0437149535,0.23748501700000002,0.537594287,0.1672015415,0.0,0.0,0.0,0.154122994,0.0643622465,0.0,4.8345e-05,0.0,0.0,0.0,0.7062824329999999,0.2145028685,0.100742831,0.005309618,0.0,0.0,0.04309582,0.0,0.023294727,0.419052353,4.0313586885,2.8336115255000003,0.1831815795,0.3894117375,1.4983313825,0.1730592545,0.328334056,1.360689383,0.06968632500000001,0.0720620745,0.0854228355,0.023410262,0.22089109299999998,0.11741678250000001,1.528001688,0.0,0.005132272,0.1156454645,0.0,0.006004887,0.083731359,0.045668904499999996,0.0,0.0,0.0,0.0516100035,0.036654629,0.0018920080000000001,0.013091819000000001,0.1925345435,0.0083506055,0.144003804,0.0,0.0034278085,0.7860307805,0.022414053500000003,0.1447175835,0.019994363,0.0914651625,0.0695026795,0.0,0.422662265,0.10039295549999999,3.260168281,0.002032786
Zambia,4.795,0.61202,0.6376,0.23573,0.42662,0.17866,0.11479,2.58991,Africa,2019,0.0,34,138,Zambia,4.107,0.578,1.058,0.426,0.431,0.247,0.087,2019.0,62.455,,4.525,2.970563061,0.442370383,0.0017184045,0.004862667,0.0,0.0,0.004707986,8.6172178155,3.137646869,0.3713493385,0.001376809,0.0241470685,0.0949002115,0.9879527320000001,0.035036118000000005,0.063548592,0.05208935,0.008839712,0.0027396829999999997,3.9409999695,0.0015696235,0.0,0.064104436,0.036205168499999996,0.0,0.0,0.0486462285,0.00605004,0.000524817,0.0,0.008170496,0.0567695395,0.0042979085,0.0,0.0,0.0,0.0,4.7584407120000005,0.0338433095,0.002482687,2.4284804995,2.530789337,1.182767456,0.3584766275,1.1513096649999999,0.0,0.0,0.0,0.0344969065,0.07759347899999999,0.17931831250000002,0.10321534099999999,0.10132481400000001,0.088377707,0.021159879,0.1128891885,0.014702268499999999,0.0393017945,0.1829176005,0.899286025,0.0148881625,0.0412481195,0.2807462055,0.003720446,0.029495199,0.065824417,0.046772107,0.0026766255,0.021582411000000003,0.008698126,0.031567561499999994,0.19294140199999998,0.0493890255,0.1305650385,1.1975114745,0.17680192900000002,0.0,0.0,0.0,0.069960877,0.061225786000000004,0.0,0.000121735,0.0,0.0,0.0,0.294838843,0.0819739365,0.1659856575,0.0067196784999999995,0.0,0.0,0.035072686,0.0,0.09484247300000001,1.30816872,2.215888346,3.973968307,0.250628546,0.490808917,0.6362609180000001,0.37040464900000003,0.1227629295,2.250366308,0.0419204855,0.046768222,0.3124796315,0.0266261445,0.1068203815,0.057741390499999996,0.8801851844999999,0.0,0.0046200930000000005,0.207831681,0.0,0.0041241,0.062912772,0.014957189999999999,0.0,0.0,0.0,0.0274419725,0.2613016195,0.008679975,0.0503340035,0.4926591655,0.064934914,0.6949671900000001,0.0,0.09332623500000001,1.8269633745,0.228085706,0.298166558,0.273130796,0.3444389385,0.1937457435,0.0019416975,0.8642985675000001,0.6512570615000001,0.5766044714999999,0.0032305345
Nepal,4.793,0.44626,0.69699,0.50073,0.37012,0.3816,0.07008,2.32694,Asia,2019,0.0,34,100,Nepal,4.913,0.446,1.226,0.677,0.439,0.285,0.089,2019.0,70.815,,0.675,8.2672663055,0.0670448795,0.0025239665,0.0076224605,0.0,0.0,0.0054543455,0.36841333499999995,3.0353263615,0.22632436449999999,0.000623569,0.0300955025,0.0671974335,0.188631647,0.44095370450000004,0.1522182325,0.058362558999999994,0.0142815175,0.003845228,3.98e-06,0.0,0.0,0.0,0.019427609,0.0,0.0,0.001323577,0.023412467,0.059863029,0.0,0.0,0.12155448399999999,0.0020905185,0.0,0.0,0.0,0.0,3.1186145955,0.0118638075,0.001879221,1.9111999874999999,1.3377772294999999,0.872566437,0.32679788499999995,0.4224597655,0.0,0.0,0.0,0.13361683600000002,0.6943077755,0.24555146700000002,0.689638479,0.5836577115,0.12795196650000001,0.2226113465,1.7930110865,0.079285957,0.1205453795,0.5190551125,0.984741501,0.028207288,0.292276557,0.042725722,0.005060823,0.216634338,0.162344888,0.1827939235,0.5355907575000001,0.1787671015,0.0677385415,0.039150189,0.3163924245,0.028208377,0.333835898,1.4645998475,0.128711818,0.0,0.0,0.0,0.08378144550000001,0.046719669,0.0,0.0001215895,0.0,0.0,0.0,1.0109606085,0.3798479035,0.4369581475,0.019179021499999997,0.0,0.0,0.061887855,0.0,1.1600135945,1.0458048265,9.838280416,6.4543025190000005,0.1086049985,0.8700584105,13.513396445000001,2.9650938445,0.09563332050000001,3.191523106,0.11022114499999999,0.004728948,0.55962329,0.0483612865,0.094874217,0.21484531299999998,2.142053704,0.0,0.0133493855,0.482010335,0.0,0.035407538,0.008465282499999999,0.086463361,0.0,0.0,0.0,0.10097395399999999,0.10495320350000001,0.012306002,0.017133588499999998,0.439454956,0.022459695000000002,0.37803136449999997,0.0,0.036615538,2.3272430125,0.23679770149999999,1.660581638,0.091806376,0.7525566435,0.094480972,0.055179529500000005,0.827276127,1.285559691,0.3518521855,0.012092466
Albania,4.655,0.9553,0.50163,0.73007,0.31866,0.1684,0.05301,1.92816,Europe,2019,0.0,35,107,Albania,4.719,0.947,0.848,0.874,0.383,0.178,0.027,2019.0,78.08,,6.7749999999999995,0.004213961,0.000409725,5.9759e-05,0.0001768925,0.0,0.0,6.38015e-05,0.0128025135,0.004643232,0.0006885305,9.68e-06,9.44245e-05,0.001367258,0.0068852340000000005,0.009798057499999999,2.745e-05,0.0002464305,6.68e-05,1.3000000000000001e-05,0.0,0.0,0.0,0.0,0.00041109699999999997,0.0,0.0,0.0,9.4205e-07,0.0,0.0,0.0,7.13e-08,0.0,0.0,0.0,0.0,0.0,0.31687961200000003,0.006087720499999999,2.4900000000000002e-05,0.053190987999999995,0.016163274,0.004853864,0.008187512,0.0013010930000000001,0.0,0.0,0.0,0.0008959615,0.0447669455,0.025774466000000003,0.2465941465,0.098504807,0.21687895,0.112317519,0.5131528215,0.011718947,0.020107002,0.11470815,0.0239012115,0.020960409,0.0197355815,0.1553625625,0.0043635325,0.056094786,0.164887596,0.122649027,0.020735752,0.045506851,0.006411238,0.008592009000000001,0.0123769865,0.0134153485,0.065689126,0.104246909,0.045381499,0.0,0.0,0.0,0.009201562,0.012569605000000001,0.0,1.918e-06,0.0,0.0,0.0,0.9135419069999999,0.1842693645,0.0220452135,0.0193697,0.0,0.0,0.0414687235,0.0,0.025124682500000002,0.2126088065,4.3986175460000005,4.395145169,0.232418823,0.47733285999999997,0.4382037555,0.0963056725,0.0284390105,0.18803257699999998,0.002645303,0.0010519645,0.02327302,0.007583011000000001,0.017098955,0.017662432,0.1992649465,0.0,0.0002892565,0.016962193,0.0,0.0022020425,0.0029851684999999996,0.0055331215,0.0,0.0,0.0,0.019582119,0.0034021995,1.6800000000000002e-05,0.000977422,0.0315490325,0.0029987525,0.012275454,0.0,0.000710478,0.168530686,0.0044758415,0.062490290500000004,0.009829138500000001,0.012701856000000001,0.021292137500000002,0.026925725,0.0527361925,0.06248437,0.051282955,0.0001707735
